% Model:              COMSOL Model.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 29 2022, 14:09
% Dimension:          3
% Nodes:              959
% Expressions:        1
% Description:        Electric potential
% Length unit:        mm
% X                       Y                        Z                        V (V)
12.100756711480038        8.724729826555963        -0.10750000000000001     3784.9647378751115
12.103494242484846        8.732377127826688        -0.10745889514843003     3778.7718802474797
12.09974300431193         8.73735602097699         -0.10750000000000001     3744.076937186593
12.117501815845088        8.727519548262526        -0.10850000000000003     3848.0143137731757
12.114327671128715        8.721503588064255        -0.10900000000000001     3844.328888189796
12.109890453333167        8.716631654988985        -0.10850000000000003     3839.268263272078
12.105272240927084        8.712157728625822        -0.10800000000000001     3829.6928141209673
12.16344128515759         8.7370500926548          -0.10850000000000003     3950.3353756425317
12.162260926374918        8.744273595690478        -0.10850000000000003     3922.5873567898034
12.161498683914921        8.752013786730535        -0.10900000000000001     3884.976654931479
12.15807369995702         8.757926186055865        -0.10850000000000003     3858.071006103875
12.153454022325578        8.762812239639594        -0.10850000000000003     3826.2070095034746
12.150213894731884        8.768006615426366        -0.10900000000000001     3788.7353343246455
12.144851570948154        8.77200176782719         -0.10900000000000001     3755.6272225393495
12.14162965097916         8.777298021396609        -0.10950000000000001     3714.6394723024905
12.139395563036272        8.783158654008659        -0.10950000000000001     3676.1136187027787
12.137454366388448        8.789453523166296        -0.11000000000000001     3630.5070716483247
12.135622504216816        8.794047326043167        -0.11000000000000001     3598.345873877444
12.133701548668906        8.79818351948826         -0.11050000000000001     3564.3942027366747
12.129483780375715        8.801477478711236        -0.11050000000000001     3532.5180305972635
12.140008690322363        8.794920180006324        -0.11000000000000001     3604.385167316262
12.143912279122176        8.800921896222599        -0.11000000000000001     3576.4524862031803
12.14543474658182         8.806836953700772        -0.11200000000000002     3527.7755443484857
12.148653467577912        8.812547336961256        -0.113                   3490.6571771926583
12.150415251582084        8.773033318463321        -0.10900000000000001     3762.7580270565695
12.150939209092535        8.779467913798742        -0.10850000000000003     3732.7345013036684
12.152551282094942        8.785138852609448        -0.11000000000000001     3690.227319570243
12.15450553085632         8.790947714621444        -0.10950000000000001     3663.205322152115
12.157404312898043        8.796869632461668        -0.11100000000000002     3619.3814570058516
12.161693142301166        8.757418290801295        -0.10850000000000003     3866.2076219604887
12.165068124437964        8.761846556545057        -0.10850000000000003     3849.8263743358743
12.169110710130036        8.765994689231075        -0.10850000000000003     3833.7163745675803
12.170714933358623        8.72839866882384         -0.10842297702261354     3986.542786804532
12.17572377478649         8.731808111091516        -0.10800000000000001     3984.886994353239
12.179228830051162        8.736401171707035        -0.10850000000000003     3966.4879236741504
12.181730374351567        8.739627151473776        -0.10850000000000003     3956.078393437988
12.18097228939784         8.743052468316355        -0.10815361714265585     3946.9981641718705
12.181106102908155        8.748630671664662        -0.10850000000000003     3921.393766464863
12.182559639734862        8.754453873980266        -0.10900000000000001     3891.6778624991116
12.184914095010503        8.761759037880012        -0.10900000000000001     3857.8823214317804
12.184761671086395        8.769029320352068        -0.10854179432308855     3825.509499728002
12.184640057593374        8.776086136418614        -0.11000000000000001     3773.668843880005
12.189923196665783        8.780797602976932        -0.10950000000000001     3750.6251296631585
12.196933131069663        8.783484503278999        -0.11000000000000001     3726.8655477065645
12.204844155646047        8.784969711224784        -0.10950000000000001     3714.885009730451
12.212995679644445        8.785129964626362        -0.11000000000000001     3698.111075729463
12.220414232483787        8.785395849467047        -0.10950000000000001     3687.0870004491712
12.185018461169708        8.780455868583546        -0.10950000000000001     3753.3955074815076
12.184494515878448        8.783314462908558        -0.10986357572928276     3733.4557432395754
12.185460624596207        8.785870834664482        -0.11050000000000001     3712.659450213905
12.183122662828296        8.781840311245142        -0.10950000000000001     3745.2342711415195
12.180656611223792        8.78151335033436         -0.10950000000000001     3746.6772921376332
12.179005590892501        8.75291547794567         -0.10850000000000003     3902.5735610837614
12.17690593230806         8.757927289577772        -0.10850000000000003     3879.019221834085
12.173119907958197        8.76357551880001         -0.10900000000000001     3844.55702885886
12.168903823830655        8.768316409422626        -0.10813823698264596     3824.968833442234
12.166433142892702        8.774648569253785        -0.10827142716944183     3786.831803487681
12.165805173106294        8.781249073559522        -0.10850000000000003     3746.411172341791
12.176125269786692        8.754083996307674        -0.10800000000000001     3901.1507082375415
12.174356443488564        8.752968996500137        -0.10800000000000001     3904.977917117405
12.174124447010936        8.754017773117258        -0.10800000000000001     3900.18720624408
12.185525565142369        8.741616235721315        -0.10900000000000001     3943.959562916358
12.191847722123157        8.743691448899117        -0.10800000000000001     3945.1829369250386
12.198677710820522        8.745605257221719        -0.10775255776035807     3935.799085946778
12.204284104834318        8.747977560397821        -0.10850000000000003     3912.550957897529
12.184466316097286        8.737362092339694        -0.10850000000000003     3964.3056199794814
12.190607635887032        8.737079383293686        -0.10875256931461934     3961.5716915884045
12.196618129120145        8.735840534581214        -0.10850000000000003     3965.0603600372706
12.201134039729562        8.734314412906295        -0.10900000000000001     3960.6661873860294
12.201499247447224        8.736370055872886        -0.10900000000000001     3953.5666435759545
12.1709716254101          8.713113796771422        -0.11050000000000001     4000.053612571141
12.16513393407013         8.711969385595438        -0.10950000000000001     4006.5151627979276
12.159229972388106        8.7100339269441          -0.10900000000000001     4006.4389090484433
12.15276513943257         8.707147546499176        -0.10900000000000001     3998.584596308
12.145730051088503        8.703994010439157        -0.11000000000000001     3975.677655575215
12.139081778941776        8.700322676049371        -0.10900000000000001     3971.944067444826
12.131207067882738        8.698432866877656        -0.10900000000000001     3948.2056746585627
12.125919900771688        8.698377475946325        -0.10850000000000003     3934.1669674277855
12.123301198984922        8.701798363563533        -0.10950000000000001     3910.373485698478
12.119874511524953        8.704654531545684        -0.10900000000000001     3898.23284330919
12.124885949966693        8.694859028981138        -0.10850000000000003     3932.829066102492
12.116875460526698        8.691929393417801        -0.10850000000000003     3901.333246320358
12.10891288383327         8.69341405341045         -0.10800000000000001     3868.834983637376
12.10169560002406         8.69239198559324         -0.10800000000000001     3832.998648078389
12.093371411825265        8.691634858465406        -0.10700000000000001     3797.1745008239577
12.085929997444152        8.688399191369532        -0.10700000000000001     3754.44178295062
12.155570889405986        8.711425777993858        -0.10900000000000001     3997.468120271234
12.157314779780556        8.714781299557472        -0.10950000000000001     3989.1886253368225
12.18005499982834         8.704614999771119        -0.11050000000000001     4018.6864186371095
12.17583859603632         8.704269422214384        -0.11100000000000002     4011.8591656489216
12.170842308230322        8.707289112877012        -0.11150000000000002     3998.743188052224
12.167105793272567        8.712479934292025        -0.11150000000000002     3986.56730084311
12.165008974685609        8.717362215135193        -0.10950000000000001     3995.9012193431045
12.176749507369628        8.701439785067508        -0.11050000000000001     4021.0210241655955
12.173157523227717        8.698165312943884        -0.11050000000000001     4021.866835983395
12.169619415281549        8.697886703524592        -0.1107764700112316      4016.0317887874667
12.167545661256614        8.700440310875848        -0.11069577389985955     4012.3908406004794
12.170127367387543        8.695022351624           -0.11050000000000001     4021.6133238510715
12.168844718221534        8.691377281116683        -0.11050000000000001     4022.2264798455035
12.170232597137149        8.687315255041337        -0.11050000000000001     4024.79167904076
12.171963757521908        8.682507453506625        -0.11050000000000001     4026.3665313667566
12.172812173988843        8.677614774783198        -0.11100000000000002     4020.083316944771
12.174586647231893        8.672929261270381        -0.11100000000000002     4018.493850114204
12.177436330361667        8.668886054739165        -0.11150000000000002     4011.136292012658
12.178114037068498        8.664457619616126        -0.11100000000000002     4011.7007513391204
12.17776436414092         8.659513842607815        -0.11150000000000002     3998.975162249314
12.177283184931188        8.654742620021766        -0.11200000000000002     3985.046317691644
12.177580821463724        8.650242229208297        -0.1135                  3960.367114463262
12.179008065131562        8.645045195019392        -0.114                   3943.7744401616355
12.183453750429132        8.640702890584278        -0.1135                  3938.569737272982
12.190432987862339        8.636603024978982        -0.114                   3920.80510738292
12.197336995445733        8.634550188283637        -0.11150000000000002     3935.764091990092
12.204727453242539        8.636419998168947        -0.11000000000000001     3949.460124306325
12.212041377608331        8.638342320185245        -0.11000000000000001     3944.176597270284
12.21911787279579         8.638104424602746        -0.10950000000000001     3934.6445875922163
12.227036341380678        8.63695271985305         -0.11050000000000001     3901.5339735199177
12.235076634340475        8.634183810672246        -0.11050000000000001     3869.360233774407
12.242449307484398        8.630181101430036        -0.11050000000000001     3831.5635836067127
12.179300852284264        8.640213913845056        -0.1145                  3926.1424923287336
12.177808603221402        8.635141498571935        -0.114                   3915.5862249192164
12.175721861992269        8.630147131004593        -0.1135                  3903.114560900859
12.175359009457805        8.649702421881065        -0.113                   3963.148276761908
12.170105895600589        8.64571483218936         -0.11250000000000002     3954.892550280383
12.168133533514577        8.639843517484442        -0.113                   3932.2764727215826
12.169341907719861        8.633090566899517        -0.113                   3912.942345476674
12.172752456756898        8.626702333188906        -0.1135                  3888.9124971781894
12.172208780427606        8.619956151350072        -0.114                   3857.7829126745164
12.17350100903262         8.61314081107035         -0.114                   3830.0612659678504
12.174216993311202        8.606052822240674        -0.1145                  3793.5099113746933
12.16405129636262         8.642290515981909        -0.11250000000000002     3939.2072882543375
12.158359359562278        8.638092146481437        -0.11250000000000002     3918.8342698353576
12.153322047184993        8.633328070567682        -0.11250000000000002     3894.864942329329
12.148988850089568        8.628009012473441        -0.11250000000000002     3867.6314321662685
12.147144641870696        8.621786740812968        -0.11200000000000002     3845.1685628520854
12.145048036881112        8.61562395690665         -0.113                   3805.462098466019
12.142147100860635        8.609874440003937        -0.1135                  3768.550826566412
12.144965177948823        8.625737411251475        -0.11200000000000002     3854.880727737321
12.138406774743352        8.62523242071393         -0.11250000000000002     3830.682716164056
12.134310772825934        8.620255237236353        -0.11186154923768302     3805.2589278325054
12.129112613460382        8.615372257662786        -0.11200000000000002     3767.2330090719224
12.181603149684115        8.667626771685216        -0.11100000000000002     4016.6437412451737
12.186184596322008        8.670615478700556        -0.11100000000000002     4019.899289696476
12.190485276611584        8.672792213329238        -0.11150000000000002     4015.244180758265
12.190943821586263        8.677841916476352        -0.11100000000000002     4023.5995564657906
12.193719726766545        8.684770668571357        -0.11100000000000002     4023.9436718644665
12.19750569963321         8.691680032414977        -0.11100000000000002     4019.8778864976957
12.195344682610894        8.6771394300653          -0.11050000000000001     4026.4056309771076
12.200960331665195        8.681984450161737        -0.11050000000000001     4023.3396018321278
12.206354093479455        8.688113531257192        -0.11050000000000001     4016.7779224239775
12.213152593577334        8.692972924572263        -0.11050000000000001     4004.145812515841
12.170737440349313        8.674077730674064        -0.11100000000000002     4016.249627466226
12.165753956855681        8.671937509221724        -0.11150000000000002     4003.814000827662
12.161847521718876        8.668202958323619        -0.11100000000000002     4000.260239386877
12.156369679514812        8.665865566647653        -0.11050000000000001     3993.7272268937395
12.15014330248044         8.662869320503896        -0.11050000000000001     3977.033955256123
12.14608536483679         8.658016627351696        -0.10950000000000001     3970.4590047373413
12.140872541593126        8.65234978109971         -0.10950000000000001     3945.79275413578
12.13659220527678         8.648934412304424        -0.11000000000000001     3920.5146341702166
12.133004501309918        8.647147036112777        -0.10950000000000001     3909.95454719066
12.130032404313878        8.644160466113217        -0.10950000000000001     3892.4232274421256
12.127756749098856        8.640045518970151        -0.10851993635681481     3882.9751453034805
12.124889618731919        8.63584361025213         -0.10900000000000001     3855.1878087789537
12.127057780981048        8.64837628274222         -0.10900000000000001     3897.111186870251
12.11942392681941         8.646700110167881        -0.10900000000000001     3863.234576781655
12.111238998438258        8.647439070014949        -0.10900000000000001     3828.8609083557008
12.10350114099955         8.647894085439857        -0.10800000000000001     3801.6522499208036
12.095620480504506        8.645856153670048        -0.10750000000000001     3759.805341564735
12.141430924312019        8.648147641692134        -0.11000000000000001     3932.962281630745
12.143739751947171        8.643355598120134        -0.10973250704998992     3930.147299007517
12.143675559847635        8.637409137742894        -0.11150000000000002     3895.367801893717
12.142376041551746        8.631669458645305        -0.11100000000000002     3878.834797153702
12.160629024872666        8.663725065644769        -0.11100000000000002     3992.997311116087
12.161095490488119        8.660504783660917        -0.1107183002964923      3992.074036152585
12.160750930940896        8.657430262551655        -0.11100000000000002     3983.4847992414166
12.16288194420104         8.661939027537086        -0.11050000000000001     3999.2426111494665
12.165776550676991        8.689157133026075        -0.11050000000000001     4019.465282285607
12.160228295011992        8.687832073609947        -0.11000000000000001     4017.297369556229
12.155203923168186        8.685300322474383        -0.10900000000000001     4019.5639032979975
12.150318747691529        8.681661726845997        -0.10950000000000001     4003.459553978118
12.144391786880396        8.677426244691727        -0.10950000000000001     3987.481736339362
12.139332903431693        8.673318065034282        -0.11050000000000001     3960.2430791109214
12.149399096264725        8.686050180788616        -0.10900000000000001     4007.098801219529
12.142347957325775        8.687822985871778        -0.10900000000000001     3988.8080796622685
12.135562682707823        8.685083048675654        -0.10900000000000001     3968.738970127857
12.129545026565854        8.683318032857743        -0.1081338815117213      3957.371626321791
12.122501779868147        8.6827998630732          -0.10850000000000003     3926.548129475801
12.198075095840556        8.703592670541973        -0.10850000000000003     4036.9989805040946
12.201669595730836        8.707001449612914        -0.10900000000000001     4023.4079784553824
12.204896210813857        8.710857626341157        -0.10900000000000001     4013.5140655485957
12.204748475330762        8.7152579575657          -0.10950000000000001     4000.224810579398
12.200858173990563        8.72013306280527         -0.10900000000000001     3999.8513447313585
12.197404594855932        8.725117804429884        -0.10900000000000001     3990.848242170143
12.208539070389426        8.713638309314398        -0.10900000000000001     4003.416128492965
12.209842284596572        8.717816439002211        -0.10950000000000001     3987.618860800166
12.208466955218295        8.722639917484297        -0.11018724032333511     3971.4904120050437
12.20802760731242         8.72764723353893         -0.11050000000000001     3955.950962886984
12.208097187674973        8.731626283789764        -0.11000000000000001     3949.675701132496
12.208934920709623        8.734555638791479        -0.11000000000000001     3939.351591810863
12.205990112477625        8.731457485048832        -0.10950000000000001     3958.425172430055
12.201711176196254        8.732044146290312        -0.10950000000000001     3961.849373873299
12.212797778967241        8.715657111929936        -0.10900000000000001     3992.413731911483
12.217540569237359        8.717086891934324        -0.10950000000000001     3974.8644655435237
12.222035533816333        8.71871752583202         -0.1105                  3950.7857198071183
12.223544755524617        8.723226574126999        -0.11050000000000001     3936.752688331202
12.223278060389127        8.730046120586362        -0.11050000000000001     3919.303676441749
12.22374682310274         8.737035669979772        -0.11050000000000001     3896.53407564758
12.222810910872258        8.743730122135968        -0.11083080077038392     3871.9155494697725
12.225785424454791        8.748878927579634        -0.11100000000000002     3843.0193738228845
12.230789260227247        8.752802012351056        -0.11137919005114244     3809.8682881971044
12.234061793456577        8.757427451524674        -0.11145896497960764     3779.724175844767
12.222221823815497        8.748216351106807        -0.11189543923887985     3845.6861501498406
12.22145780097785         8.751395716952015        -0.11150000000000002     3838.352372346833
12.218101998446608        8.754691791477573        -0.1104789442432117      3841.415453659879
12.214933119921366        8.760607523384035        -0.11000000000000001     3825.3500793425496
12.212121956610511        8.766298298855226        -0.11000000000000001     3802.618873389861
12.21099673800859         8.770111121550817        -0.11050000000000001     3780.35342666979
12.209179805067729        8.771876797776017        -0.11050000000000001     3773.894928429148
12.214810563608374        8.771973797232718        -0.11000000000000001     3768.609376225329
12.216492553333518        8.778538140544786        -0.10928620337870933     3736.069217191509
12.216060000419617        8.78515293491671         -0.10850000000000003     3705.517639304817
12.2140443571752          8.790739049020367        -0.10950000000000001     3667.1379606037794
12.213928931660744        8.797676259511453        -0.10950000000000001     3624.565563455112
12.22089891763437         8.755547242196144        -0.11050000000000001     3831.417071994546
12.222521892461245        8.761690774762535        -0.11050000000000001     3799.6240143138975
12.225343339187862        8.766666343036958        -0.10950000000000001     3777.932752683475
12.226704938449823        8.772492915135622        -0.10900000000000001     3749.122806392717
12.227901923866433        8.7199850723469          -0.11050000000000001     3933.0341087515962
12.234367087962173        8.720843076291779        -0.11150000000000002     3902.006425021228
12.23791633111244         8.721370939198637        -0.11100000000000002     3894.3615915311184
12.237764221913297        8.723914008049332        -0.11100000000000002     3888.7676214812122
12.239969677824565        8.72567888243871         -0.11200000000000002     3867.0308167979115
12.244414709468588        8.727984774672514        -0.11183440923248997     3846.7606282153347
12.248781370240584        8.729329936640271        -0.11095846782411464     3834.812819011181
12.238086383938859        8.727402270770156        -0.11150000000000002     3873.7558261156855
12.239727212745658        8.731997161966447        -0.11250000000000002     3845.7085909064
12.239945625049586        8.736117207133548        -0.11100000000000002     3846.8202397696286
12.241801888216047        8.740897206017815        -0.11100000000000002     3824.35969112241
12.244795098270707        8.746788857015654        -0.11097651179164508     3792.3917863607667
12.249067932451146        8.751149888944575        -0.11050000000000001     3763.667483076308
12.237769494562125        8.742170133225144        -0.11150000000000002     3828.787709560581
12.239210403844064        8.749401789715384        -0.11100000000000002     3801.463719657202
12.242747028665233        8.755390054847016        -0.11050000000000001     3769.2666401445704
12.247803006298035        8.760786652863759        -0.11000000000000001     3731.7478884162406
12.2504061687836          8.76768925304835         -0.11050000000000001     3685.5950862320087
12.239253455178144        8.720027051574714        -0.11100000000000002     3892.9072683121385
12.242061310018391        8.718929804916531        -0.11107729994982907     3884.71711296875
12.244039022241457        8.715897106945814        -0.1135                  3859.9511634899154
12.24753581586717         8.709935103432583        -0.114                   3852.3657229765586
12.250530454005945        8.703474805393881        -0.114                   3849.276485841371
12.251777279598269        8.69689535576396         -0.1135                  3855.2443712788145
12.254025328338704        8.691254183693154        -0.1135                  3849.051640213088
12.25554347393127         8.699252352883235        -0.114                   3832.5966026444976
12.261017104052922        8.695614537036345        -0.114                   3810.9157603607073
12.267635405844421        8.69460560570772         -0.11406614347177857     3779.220014474385
12.270963318960973        8.689283706360044        -0.114                   3765.2647995529715
12.277299199778017        8.68652693234345         -0.1135                  3736.659542829445
12.244650614973567        8.718636223288549        -0.11200000000000002     3866.743762048901
12.247299005147829        8.719073206621273        -0.11200000000000002     3855.702224494672
12.207299603084481        8.68275743854535         -0.10792825691369289     4044.006262971943
12.20913600301213         8.682034735924406        -0.10900000000000001     4029.1975126497337
12.210387016095156        8.68075785538455         -0.11000000000000001     4015.950187275677
12.210835936426896        8.678172130186006        -0.11000000000000001     4014.314849768797
12.209532021809729        8.675182022005284        -0.11000000000000001     4014.851580271333
12.212623970506641        8.676038320653381        -0.1105                  4004.7712478371404
12.21520777756705         8.67820400196515         -0.11050000000000001     4001.0555360256726
12.216386208121211        8.673945867927788        -0.10951467081254507     4006.981141746048
12.219590056198985        8.668888917369152        -0.10950000000000001     3995.9436645999194
12.213689465114644        8.682889553688359        -0.10950000000000001     4016.0513531926304
12.220710764347517        8.683995206700464        -0.10900000000000001     4006.9933989846513
12.226043339798572        8.682332476799358        -0.10900000000000001     3993.5722874092453
12.229665639857457        8.67680611731364         -0.11000000000000001     3971.005740952027
12.232148271893331        8.671483681446           -0.11050000000000001     3954.805952369452
12.236794564580606        8.665994248707024        -0.11100000000000002     3929.359413949526
12.242022122138211        8.660728448300643        -0.11100000000000002     3904.1689413634326
12.246208038496679        8.654278332176439        -0.11100000000000002     3877.411789589127
12.225390620790328        8.685981918701511        -0.10900000000000001     3995.4461893851385
12.228258602094268        8.687279049780201        -0.10950000000000001     3982.169331880978
12.231032411345582        8.686374179815662        -0.10985164027331062     3970.566627227837
12.234036390786551        8.684673334605973        -0.11050000000000001     3954.6591871388914
12.236794680220905        8.687893699163386        -0.11111271651405649     3939.111390319418
12.242081137483726        8.693490458216647        -0.113                   3899.732396876483
12.248894162154157        8.697194072069882        -0.1135                  3866.691319053648
12.25420838760653         8.70405888445717         -0.1135                  3838.0885348076627
12.260403453534524        8.709497924895624        -0.11250000000000002     3812.5699188826447
12.267367157194098        8.71426955828142         -0.11200000000000002     3775.694392023778
12.23787465465792         8.681250075584977        -0.11100000000000002     3936.5768047521124
12.240258698168999        8.675955162229748        -0.11050000000000001     3931.414736956699
12.246631107326806        8.674263768196962        -0.11050000000000001     3906.681042096292
12.250130154703585        8.670712343992296        -0.11250000000000002     3870.0962396259824
12.231089346683513        8.690607528856441        -0.11000000000000001     3967.829192734017
12.236368520933087        8.69482465614657         -0.11050000000000001     3943.9599766904435
12.241766508001772        8.698116700558321        -0.11200000000000002     3907.671487598681
12.24686493685754         8.702514511797876        -0.113                   3874.519157446546
12.25017793723799         8.708381905874866        -0.113                   3853.882869389426
12.183358549459662        8.6850004196167          -0.08315475588710851     4381.18784708407
12.178850068572142        8.6850004196167          -0.08103779603478128     4411.2598312492855
12.17404157757589         8.6850004196167          -0.07967344679469107     4428.808012287143
12.169157605755784        8.6850004196167          -0.07860448718410198     4440.346031920653
12.164239909210712        8.6850004196167          -0.07770190827530041     4447.698048223852
12.159302979740005        8.6850004196167          -0.07691075981041492     4451.43390198464
12.154353600622402        8.6850004196167          -0.07620141037451204     4452.051252236131
12.149395476865852        8.6850004196167          -0.0755558772688293      4449.707458508147
12.144430884987084        8.6850004196167          -0.07496205213298206     4444.4749924457865
12.139461320546499        8.6850004196167          -0.07441134017694202     4436.381630031544
12.134487810589249        8.6850004196167          -0.07389743951927719     4425.486247466239
12.129511095255118        8.6850004196167          -0.0734155455056752      4411.859074023619
12.124531726500058        8.6850004196167          -0.07296187005159308     4395.441867672132
12.119550132935085        8.6850004196167          -0.0725332977722872      4376.231142239657
12.11456663215868         8.6850004196167          -0.0721274931530683      4354.079229535831
12.109581495546058        8.6850004196167          -0.07174229675194425     4328.705279723161
12.104594936613271        8.6850004196167          -0.07137596387796505     4300.24769574604
12.099607124709795        8.6850004196167          -0.07102710081399322     4268.852747934437
12.094618210283395        8.6850004196167          -0.0706943698745022      4234.672058531633
12.089628313671792        8.6850004196167          -0.07037670378232921     4197.85852877023
12.084637535278228        8.6850004196167          -0.07007320190609398     4158.56748457137
12.079645968152           8.6850004196167          -0.06978295782241571     4116.861354203374
12.074653686350691        8.6850004196167          -0.06950527375047813     4072.857715731386
12.069660759043286        8.6850004196167          -0.06923944627686893     4027.7186604748667
12.06466724185184         8.6850004196167          -0.06898493776917852     3981.489403226019
12.059673186317976        8.6850004196167          -0.0687412192569877      3934.34837596961
12.054678639624699        8.6850004196167          -0.06850778106722358     3886.479344619082
12.049683641139088        8.6850004196167          -0.06828421661924534     3838.0630724750877
12.044688227115923        8.6850004196167          -0.06807013610802276     3789.2784773253093
12.039692429016679        8.6850004196167          -0.06786521310989352     3740.302292769601
12.034696278570802        8.6850004196167          -0.06766906685976384     3691.310260940285
12.029699800125629        8.6850004196167          -0.0674814607056825      3642.4754557666415
12.024703019778261        8.6850004196167          -0.06730207407143657     3594.4970769842216
12.019705957710148        8.6850004196167          -0.0671307134124782      3547.6322317365784
12.014708635466615        8.6850004196167          -0.06696711480526174     3501.8409554466252
12.009711070906055        8.6850004196167          -0.06681109333844863     3456.899702071223
12.004713281897885        8.6850004196167          -0.06666243352201782     3412.5073811097013
11.999715283559258        8.6850004196167          -0.06652098596698944     3369.0256222256767
11.994717091465928        8.6850004196167          -0.06638655865712054     3326.421201350658
11.989718718953313        8.6850004196167          -0.06625901490164694     3284.6594077104683
11.98472017899856         8.6850004196167          -0.06613821043655717     3243.7044597447248
11.979721482920352        8.6850004196167          -0.06602404811916884     3203.5192745845548
11.974722643064903        8.6850004196167          -0.06591636480526741     3164.0853631910527
11.96972366969112         8.6850004196167          -0.06581506815723957     3125.610183567296
11.964724572561448        8.6850004196167          -0.06572007446428935     3087.8421103496153
11.959725361580187        8.6850004196167          -0.06563127381892496     3050.7827070658677
11.954726045644737        8.6850004196167          -0.06554859242220534     3014.4493748283066
11.949726633671009        8.6850004196167          -0.06547193678435065     2978.8779456256943
11.944727133614075        8.6850004196167          -0.06540125865461617     2944.0524004867407
11.939727553679688        8.6850004196167          -0.06533647634368271     2909.940631440077
11.93472790138555         8.6850004196167          -0.06527754180176407     2876.5147203548986
11.929728184204793        8.6850004196167          -0.06522439574099373     2843.7465080262036
11.92472840919098         8.6850004196167          -0.06517700171670245     2811.6074904087754
11.919728583398255        8.6850004196167          -0.06513530625062548     2780.068949275607
